idptar;nomptar;STIF;CodeINSEE;X;Y;coord;UFR;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;PAQT;Accessibilite Quai Train;IDAMIVIF
1801;Poissy;1001110010001;78498;578342;2437256;48.9331642217,2.04108350764;1;0;1;1;1;1;4;IDAMIVIF
1894;H1lles Carrières-sur-Seine;1001110010001;78311;588847;2435833;48.9206455546,2.18441175202;1;0;1;1;1;1;4;IDAMIVIF
1670;Saint-Germain-en-Laye;1001110010001;78551;582291;2433364;48.8983085676,2.09511210244;1;0;1;1;1;1;4;IDAMIVIF
1851;Le Vésinet-Le Pecq;1001110010001;78650;584251;2433363;48.8983508533,2.12182892211;1;0;1;1;1;1;4;IDAMIVIF
1713;Rueil-Malmaison;1001110010001;92063;587828;2432116;48.8872220198,2.1706232016;1;0;1;1;1;1;4;IDAMIVIF
1837;Neuilly-Plaisance;1001110010001;93049;612999;2428356;48.8534156686,2.51354258498;1;0;1;1;1;1;4;IDAMIVIF
2290;H1lles Carrières-sur-Seine;1001110010001;78311;588847;2435833;48.9206455546,2.18441175202;1;0;1;1;1;1;4;IDAMIVIF
2480;Saint-Germain-en-Laye;1001110010001;78551;582291;2433364;48.8983085676,2.09511210244;1;0;1;1;1;1;4;IDAMIVIF
2370;Nanterre-Ville;1001110010001;92050;589680;2433014;48.8953251065,2.19584047054;1;0;1;1;1;1;4;IDAMIVIF
2238;La Défense (Grande Arche);1001110010001;92062;592698;2432640;48.8920056133,2.23698312048;1;0;1;1;1;1;4;IDAMIVIF
2222;Châtelet-Les Halles;1001110010001;75101;600759;2429237;48.8614636698,2.34684412827;1;0;1;1;1;1;4;IDAMIVIF
2211;Gare de Lyon;1001110010001;75112;602742;2427384;48.8448046743,2.37384356794;1;0;1;1;1;1;4;IDAMIVIF
2302;Nation;1001110010001;75112;604425;2427794;48.8484803036,2.39676520624;1;0;1;1;1;1;4;IDAMIVIF
2499;Val de Fontenay;1001110010001;94033;611169;2428366;48.8535398247,2.48861963891;1;0;1;1;1;1;4;IDAMIVIF
2304;Neuilly-Plaisance;1001110010001;93049;612999;2428356;48.8534156686,2.51354258498;1;0;1;1;1;1;4;IDAMIVIF
2281;Marne-la-Vallée Chessy;1001110010001;77111;632720;2430112;48.8684969295,2.78225972723;1;0;1;1;1;1;4;IDAMIVIF
1821;Mitry-Claye;1001110020001;77294;622405;2442009;48.9758558192,2.64236629857;1;0;1;1;1;1;4;IDAMIVIF
2056;Aulnay-sous-Bois;1001110020001;93005;611496;2437109;48.9321087219,2.49330955925;1;0;1;1;1;1;4;IDAMIVIF
1866;Luxembourg;1001110020001;75105;600289;2427603;48.8467785183,2.34044117784;1;0;1;1;1;1;4;IDAMIVIF
1998;Denfert-Rochereau;1001110020001;75114;599775;2426105;48.8333151451,2.3334427605;1;0;1;1;1;1;4;IDAMIVIF
2047;Arcueil-Cachan;1001110020001;94016;599369;2422227;48.7984604331,2.32792174881;1;0;1;1;1;1;4;IDAMIVIF
1912;La Croix-de-Berny;1001110020001;92002;597621;2418187;48.7621447507,2.30416361167;0;0;1;1;1;0;4;IDAMIVIF
1809;Massy-Palaiseau;1001110020001;91377;594320;2413962;48.7241484853,2.25934234562;1;0;1;1;1;1;4;IDAMIVIF
2508;Villepinte;1001110020001;93078;612887;2440568;48.9631675094,2.51238782453;1;0;1;1;1;1;4;IDAMIVIF
2503;Vert-Galant;1001110020001;93078;616884;2438474;48.944256914,2.56685574769;1;0;1;1;1;1;4;IDAMIVIF
2243;La Plaine-Stade de France;1001110020001;93066;601914;2435541;48.9181166004,2.36260451523;1;0;1;1;1;1;4;IDAMIVIF
2126;Gare du Nord;1001110020001;75110;601473;2431393;48.8808391651,2.35657701202;1;0;1;1;1;1;4;IDAMIVIF
2333;Luxembourg;1001110020001;75105;600289;2427603;48.8467785183,2.34044117784;1;0;1;1;1;1;4;IDAMIVIF
2187;Denfert-Rochereau;1001110020001;75114;599775;2426105;48.8333151451,2.3334427605;1;0;1;1;1;1;4;IDAMIVIF
2246;Laplace;1001110020001;94003;599761;2423248;48.8076372956,2.33325414336;1;0;1;1;1;1;4;IDAMIVIF
2097;Arcueil-Cachan;1001110020001;94016;599369;2422227;48.7984604331,2.32792174881;1;0;1;1;1;1;4;IDAMIVIF
2197;Fontenay-aux-Roses;1001110020001;92032;596720;2421037;48.7877565604,2.29189184957;1;0;1;1;1;1;4;IDAMIVIF
2386;Palaiseau Villebon;1001110020001;91477;592676;2412139;48.7077458422,2.23703952979;1;0;1;1;1;1;4;IDAMIVIF
2249;Le Guichet;1001110020001;91471;589305;2411824;48.7048670134,2.19126558338;1;0;1;1;1;1;4;IDAMIVIF
2127;Gif-sur-Yvette;1001110020001;91272;585327;2411116;48.6984244547,2.13726749699;1;0;1;1;1;1;4;IDAMIVIF
2268022;Achères Grand Cormier;;;;;;0;;;;;;;IDAMIVIF
2265270;Vern1llet Verneuil;;;;;;0;;;;;;;IDAMIVIF
2265272;Les Clairières de Verneuil;;;;;;0;;;;;;;IDAMIVIF
2265263;Maisons-Laffitte;;;;;;1;;;;;;;IDAMIVIF
46100;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
46614;Colombes;;;;;;1;;;;;;;IDAMIVIF
810752;Pont Cardinet;;;;;;0;;;;;;;IDAMIVIF
810754;Clichy Levallois;;;;;;1;;;;;;;IDAMIVIF
788269;Val d'Argenteuil;;;;;;1;;;;;;;IDAMIVIF
46119;Saint-Ouen-l'Aumône (Eglise);;;;;;0;;;;;;;IDAMIVIF
47029;Gisors;;;;;;1;;;;;;;IDAMIVIF
810763;Le Stade;;;;;;0;;;;;;;IDAMIVIF
810757;Asnières;;;;;;1;;;;;;;IDAMIVIF
810755;Clichy Levallois;;;;;;1;;;;;;;IDAMIVIF
46627;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
591501;Le Stade;;;;;;0;;;;;;;IDAMIVIF
591503;Argenteuil;;;;;;0;;;;;;;IDAMIVIF
46433;Maurecourt;;;;;;0;;;;;;;IDAMIVIF
46111;Andrésy;;;;;;0;;;;;;;IDAMIVIF
46523;Thun-le-Paradis;;;;;;0;;;;;;;IDAMIVIF
46524;Gargenville;;;;;;0;;;;;;;IDAMIVIF
591495;Bonnières;;;;;;0;;;;;;;IDAMIVIF
591498;Port-Villez;;;;;;0;;;;;;;IDAMIVIF
591494;Rosny-sur-Seine;;;;;;0;;;;;;;IDAMIVIF
46649;Limay;;;;;;0;;;;;;;IDAMIVIF
47036;Gargenville;;;;;;0;;;;;;;IDAMIVIF
47035;Thun-le-Paradis;;;;;;0;;;;;;;IDAMIVIF
46945;Maurecourt;;;;;;0;;;;;;;IDAMIVIF
46621;Conflans-Sainte-Honorine;;;;;;1;;;;;;;IDAMIVIF
591502;Le Stade;;;;;;0;;;;;;;IDAMIVIF
3144451;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
3144453;Pont Cardinet;;;;;;0;;;;;;;IDAMIVIF
3144459;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
3144471;Achères Grand Cormier;;;;;;0;;;;;;;IDAMIVIF
3144464;La Garenne-Colombes;;;;;;0;;;;;;;IDAMIVIF
3144462;Les Vallées;;;;;;0;;;;;;;IDAMIVIF
3144460;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
4747045;Colombes;;;;;;1;;;;;;;IDAMIVIF
4747195;Limay;;;;;;0;;;;;;;IDAMIVIF
4747355;Mantes-Station;;;;;;0;;;;;;;IDAMIVIF
4747356;Mantes-Station;;;;;;0;;;;;;;IDAMIVIF
4747189;Meulan Hardricourt;;;;;;0;;;;;;;IDAMIVIF
4747177;Maurecourt;;;;;;0;;;;;;;IDAMIVIF
4747062;Conflans-Fin d'Oise;;;;;;1;;;;;;;IDAMIVIF
4747056;La Frette Montigny;;;;;;0;;;;;;;IDAMIVIF
4747054;Cormeilles-en-Parisis;;;;;;0;;;;;;;IDAMIVIF
4747044;Bois-Colombes;;;;;;1;;;;;;;IDAMIVIF
4747042;Asnières;;;;;;1;;;;;;;IDAMIVIF
46162;Gare Saint-Lazare;;;;;;1;;;;;;;IDAMIVIF
591532;Asnières;;;;;;1;;;;;;;IDAMIVIF
46163;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
46679;Le Val d'Or;;;;;;1;;;;;;;IDAMIVIF
46676;Courbevoie;;;;;;0;;;;;;;IDAMIVIF
4473745;Pont Cardinet;;;;;;0;;;;;;;IDAMIVIF
4473747;Clichy Levallois;;;;;;1;;;;;;;IDAMIVIF
591536;Bécon-les-Bruyères;;;;;;0;;;;;;;IDAMIVIF
46174;La Défense (Grande Arche);;;;;;1;;;;;;;IDAMIVIF
591544;Le Val d'Or;;;;;;1;;;;;;;IDAMIVIF
46177;Vaucresson;;;;;;1;;;;;;;IDAMIVIF
46178;Bougival;;;;;;0;;;;;;;IDAMIVIF
46985;La Celle-Saint-Cloud;;;;;;0;;;;;;;IDAMIVIF
46688;Garches Marne-la-Coquette;;;;;;1;;;;;;;IDAMIVIF
4473746;Pont Cardinet;;;;;;0;;;;;;;IDAMIVIF
4094366;Poissy;;;;;;1;;;;;;;IDAMIVIF
47109;Sartrouville;;;;;;1;;;;;;;IDAMIVIF
47113;Cergy-Saint-Christophe;;;;;;1;;;;;;;IDAMIVIF
47130;Cergy-le-Haut;;;;;;1;;;;;;;IDAMIVIF
4094367;Poissy;;;;;;1;;;;;;;IDAMIVIF
47123;Conflans-Fin d'Oise;;;;;;1;;;;;;;IDAMIVIF
183893;Mareil-Marly;;;;;;1;;;;;;;IDAMIVIF
183898;Saint-Germain-Grande Ceinture;;;;;;1;;;;;;;IDAMIVIF
183894;Mareil-Marly;;;;;;1;;;;;;;IDAMIVIF
183892;Saint-Nom-la-Bretêche Forêt de Marly;;;;;;1;;;;;;;IDAMIVIF
46217;Saint-Quentin-en-Yvelines;;;;;;;;;;;;;IDAMIVIF
46223;Javel;;;;;;;;;;;;;IDAMIVIF
46224;Champ de Mars-Tour Eiffel;;;;;;;;;;;;;IDAMIVIF
46230;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46232;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46233;Villeneuve-le-Roi;;;;;;;;;;;;;IDAMIVIF
46438;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;1;;;;;;;IDAMIVIF
46440;Etréchy;;;;;;;;;;;;;IDAMIVIF
46729;Saint-Quentin-en-Yvelines;;;;;;;;;;;;;IDAMIVIF
46734;Issy-Val de Seine;;;;;;;;;;;;;IDAMIVIF
46735;Javel;;;;;;;;;;;;;IDAMIVIF
46740;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
46742;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46746;Ablon;;;;;;;;;;;;;IDAMIVIF
46748;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46754;Etampes;;;;;;;;;;;;;IDAMIVIF
46755;Saint-Martin d'Etampes;;;;;;;;;;;;;IDAMIVIF
46991;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
7051152;Versailles Château-Rive Gauche;;;;;;1;;;;;;;IDAMIVIF
7051153;Versailles Château-Rive Gauche;;;;;;1;;;;;;;IDAMIVIF
7051155;Porchefontaine;;;;;;;;;;;;;IDAMIVIF
46250;Champ de Mars-Tour Eiffel;;;;;;;;;;;;;IDAMIVIF
46255;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
46256;Vitry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46259;Ablon;;;;;;;;;;;;;IDAMIVIF
46266;La Norville Saint-Germain-lès-Arpajon;;;;;;;;;;;;;IDAMIVIF
46272;Dourdan;;;;;;;;;;;;;IDAMIVIF
46532;Gare d'Austerlitz;;;;;;;;;;;;;IDAMIVIF
46765;Musée d'Orsay;;;;;;;;;;;;;IDAMIVIF
46766;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
46767;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
46773;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46780;Breuillet Bruyères-le-Châtel;;;;;;;;;;;;;IDAMIVIF
142905;Issy;;;;;;;;;;;;;IDAMIVIF
46288;Kennedy Radio-France;;;;;;;;;;;;;IDAMIVIF
46793;Gennevilliers;;;;;;;;;;;;;IDAMIVIF
46797;Porte Maillot;;;;;;;;;;;;;IDAMIVIF
46799;Boulainvilliers;;;;;;;;;;;;;IDAMIVIF
46800;Kennedy Radio-France;;;;;;;;;;;;;IDAMIVIF
46956;Les Grésillons;;;;;;;;;;;;;IDAMIVIF
46998;Ermont-Eaubonne;;;;;;;;;;;;;IDAMIVIF
47045;Saint-Ouen;;;;;;1;;;;;;;IDAMIVIF
142859;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
142879;Orly-Ville;;;;;;;;;;;;;IDAMIVIF
142882;Rungis-La Fraternelle;;;;;;;;;;;;;IDAMIVIF
142883;Chemin d'Antony;;;;;;;;;;;;;IDAMIVIF
142885;Massy-Verrières;;;;;;;;;;;;;IDAMIVIF
142889;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
142894;Sainte-Geneviève-des-Bois;;;;;;;;;;;;;IDAMIVIF
142895;Saint-Michel-sur-Orge;;;;;;;;;;;;;IDAMIVIF
162241;Pontoise;;;;;;;;;;;;;IDAMIVIF
591249;Saint-Chéron;;;;;;;;;;;;;IDAMIVIF
591250;Sermaise;;;;;;;;;;;;;IDAMIVIF
46298;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
46299;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
46814;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
46816;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46822;Massy-Palaiseau;;;;;;;;;;;;;IDAMIVIF
46314;Meudon-Val-Fleury;;;;;;;;;;;;;IDAMIVIF
46319;Champ de Mars-Tour Eiffel;;;;;;;;;;;;;IDAMIVIF
46453;Saint-Michel-sur-Orge;;;;;;;;;;;;;IDAMIVIF
46829;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;1;;;;;;;IDAMIVIF
46831;Champ de Mars-Tour Eiffel;;;;;;;;;;;;;IDAMIVIF
46832;Invalides;;;;;;;;;;;;;IDAMIVIF
46834;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
142861;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
142864;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
142868;Les Ardoines;;;;;;;;;;;;;IDAMIVIF
46335;Issy-Val de Seine;;;;;;;;;;;;;IDAMIVIF
46336;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;1;;;;;;;IDAMIVIF
46343;Ablon;;;;;;;;;;;;;IDAMIVIF
46518;Petit-Vaux;;;;;;;;;;;;;IDAMIVIF
46848;Pont du Garigliano-Hôpital Européen G.Pompidou;;;;;;1;;;;;;;IDAMIVIF
46854;Villeneuve-le-Roi;;;;;;;;;;;;;IDAMIVIF
46861;Longjumeau;;;;;;;;;;;;;IDAMIVIF
46966;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
47004;Versailles Château-Rive Gauche;;;;;;1;;;;;;;IDAMIVIF
65832;Igny;;;;;;;;;;;;;IDAMIVIF
65834;Bièvres;;;;;;;;;;;;;IDAMIVIF
65837;Jouy-en-Josas;;;;;;;;;;;;;IDAMIVIF
142869;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
142870;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
142871;Ivry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
142874;Vitry-sur-Seine;;;;;;;;;;;;;IDAMIVIF
2855448;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1470422;Dourdan-la Forêt;;;;;;;;;;;;;IDAMIVIF
1470431;Breuillet Bruyères-le-Châtel;;;;;;;;;;;;;IDAMIVIF
1470432;Breuillet Bruyères-le-Châtel;;;;;;;;;;;;;IDAMIVIF
1470441;Saint-Michel-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1470450;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1470451;Choisy-le-Roi;;;;;;;;;;;;;IDAMIVIF
1470457;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
1470458;Saint-Michel Notre-Dame;;;;;;;;;;;;;IDAMIVIF
1470474;Avenue Foch;;;;;;;;;;;;;IDAMIVIF
1470483;Les Grésillons;;;;;;;;;;;;;IDAMIVIF
1470485;Gennevilliers;;;;;;;;;;;;;IDAMIVIF
1470491;Ermont-Eaubonne;;;;;;;;;;;;;IDAMIVIF
1470496;Franconville Plessis-Bouchard;;;;;;;;;;;;;IDAMIVIF
1470503;Etréchy;;;;;;;;;;;;;IDAMIVIF
1470505;Chamarande;;;;;;;;;;;;;IDAMIVIF
5815093;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
5815094;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1664169;Etampes;;;;;;;;;;;;;IDAMIVIF
1664177;Bouray;;;;;;;;;;;;;IDAMIVIF
1664183;Saint-Michel-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664184;Saint-Michel-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664187;Epinay-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664189;Savigny-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664192;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1664201;Invalides;;;;;;;;;;;;;IDAMIVIF
1664211;Avenue Henri-Martin;;;;;;;;;;;;;IDAMIVIF
1664216;Porte Maillot;;;;;;;;;;;;;IDAMIVIF
1664218;Pereire;;;;;;;;;;;;;IDAMIVIF
1664293;Epinay-sur-Seine;;;;;;;;;;;;;IDAMIVIF
1664333;Cernay;;;;;;;;;;;;;IDAMIVIF
2855045;Gare d'Austerlitz Grandes Lignes;;;;;;;;;;;;;IDAMIVIF
1670017;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
1670025;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
1670026;Juvisy-sur-Orge;;;;;;;;;;;;;IDAMIVIF
1673410;Etampes;;;;;;;;;;;;;IDAMIVIF
1673411;Saint-Martin d'Etampes;;;;;;;;;;;;;IDAMIVIF
1673412;Saint-Martin d'Etampes;;;;;;;;;;;;;IDAMIVIF
6591393;Athis-Mons;;;;;;;;;;;;;IDAMIVIF
6591401;Bibliothèque-François Mitterrand;;;;;;1;;;;;;;IDAMIVIF
6591404;Gare d'Austerlitz;;;;;;;;;;;;;IDAMIVIF
6591411;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
6591412;Pont de l'alma;;;;;;;;;;;;;IDAMIVIF
6591415;Javel;;;;;;;;;;;;;IDAMIVIF
6591418;Issy-Val de Seine;;;;;;;;;;;;;IDAMIVIF
6591419;Issy;;;;;;;;;;;;;IDAMIVIF
6591420;Issy;;;;;;;;;;;;;IDAMIVIF
6591424;Chaville-Vélizy;;;;;;;;;;;;;IDAMIVIF
6591425;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
6591426;Viroflay-Rive Gauche;;;;;;;;;;;;;IDAMIVIF
60299;Garges-Sarcelles;;;;;;;;;;;;;IDAMIVIF
60303;Goussainville;;;;;;;;;;;;;IDAMIVIF
60313;Orry-la-Ville Coye;;;;;;;;;;;;;IDAMIVIF
60321;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
60322;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
60323;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
60324;Le Vert de Maisons;;;;;;;;;;;;;IDAMIVIF
60395;Combs-la-Ville Quincy;;;;;;1;;;;;;;IDAMIVIF
60398;Lieusaint Moissy;;;;;;;;;;;;;IDAMIVIF
60399;Savigny-le-Temple Nandy;;;;;;;;;;;;;IDAMIVIF
60403;Le Mee;;;;;;;;;;;;;IDAMIVIF
132635;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
4473199;Creteil-Pompadour;;;;;;1;;;;;;;IDAMIVIF
60425;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
60426;Le Vert de Maisons;;;;;;;;;;;;;IDAMIVIF
60429;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
60435;Evry Val de Seine;;;;;;;;;;;;;IDAMIVIF
60439;Le Bras-de-Fer;;;;;;;;;;;;;IDAMIVIF
60440;Corbeil-Essonnes;;;;;;;;;;;;;IDAMIVIF
60442;Mennecy;;;;;;;;;;;;;IDAMIVIF
60445;Boutigny;;;;;;;;;;;;;IDAMIVIF
60449;Malesherbes;;;;;;;;;;;;;IDAMIVIF
60490;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
60499;Maisse;;;;;;;;;;;;;IDAMIVIF
60501;Boigneville;;;;;;;;;;;;;IDAMIVIF
132636;Stade de France-Saint-Denis;;;;;;1;;;;;;;IDAMIVIF
591232;Louvres;;;;;;;;;;;;;IDAMIVIF
590100;La Borne-Blanche;;;;;;;;;;;;;IDAMIVIF
590109;Villiers-le-Bel (Gonesse - Arnouville);;;;;;;;;;;;;IDAMIVIF
590119;Gare du Nord;;;;;;1;;;;;;;IDAMIVIF
590124;Gare de Lyon (Banlieue);;;;;;1;;;;;;;IDAMIVIF
590127;Le Vert de Maisons;;;;;;;;;;;;;IDAMIVIF
590131;Villeneuve-Triage;;;;;;;;;;;;;IDAMIVIF
590135;Vigneux-sur-Seine;;;;;;;;;;;;;IDAMIVIF
590139;Viry-Châtillon;;;;;;;;;;;;;IDAMIVIF
590144;Orangis Bois de l'Epine;;;;;;;;;;;;;IDAMIVIF
590146;Evry Courcouronnes;;;;;;1;;;;;;;IDAMIVIF
590158;Coudray-Montceaux;;;;;;;;;;;;;IDAMIVIF
590160;Saint-Fargeau;;;;;;;;;;;;;IDAMIVIF
590163;Boissise-le-Roi;;;;;;;;;;;;;IDAMIVIF
1988704;Grand-Bourg;;;;;;;;;;;;;IDAMIVIF
1662662;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
1662663;Maisons-Alfort Alfortville;;;;;;;;;;;;;IDAMIVIF
1662682;Evry Courcouronnes;;;;;;1;;;;;;;IDAMIVIF
1662687;Corbeil-Essonnes;;;;;;;;;;;;;IDAMIVIF
4473207;Creteil-Pompadour;;;;;;1;;;;;;;IDAMIVIF
4102157;Châtelet-Les Halles;;;;;;;;;;;;;IDAMIVIF
4102162;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
4102163;Villeneuve-Saint-Georges;;;;;;;;;;;;;IDAMIVIF
4102165;Montgeron Crosne;;;;;;;;;;;;;IDAMIVIF
4102168;Brunoy;;;;;;;;;;;;;IDAMIVIF
4102171;Boussy-Saint-Antoine;;;;;;;;;;;;;IDAMIVIF
4102175;Lieusaint Moissy;;;;;;;;;;;;;IDAMIVIF
4102178;Cesson;;;;;;;;;;;;;IDAMIVIF
5005194;Bondy;;;;;;1;;;;;;;IDAMIVIF
5005519;Chelles Gournay;;;;;;1;;;;;;;IDAMIVIF
5005520;Chelles Gournay;;;;;;1;;;;;;;IDAMIVIF
5005521;Rosny-Bois-Perrier;;;;;;;;;;;;;IDAMIVIF
5005523;Rosny-sous-Bois;;;;;;1;;;;;;;IDAMIVIF
5005669;Ozoir-la-Ferrière;;;;;;1;;;;;;;IDAMIVIF
5005672;Gretz-Armainvilliers;;;;;;;;;;;;;IDAMIVIF
5005673;Tournan;;;;;;1;;;;;;;IDAMIVIF
2035;Château de Vincennes;1001100010001;94080;607641;2427335;48.8443251036,2.44055234288;0;1;1;1;1;0;0;IDAMIVIF
1751;Porte de Vincennes;1001100010001;75120;605457;2427632;48.8470164776,2.410816879;0;1;1;1;1;0;0;IDAMIVIF
1698;Reuilly-Diderot;1001100010001;75112;603623;2427668;48.8473528362,2.38584253671;0;1;1;1;1;0;0;IDAMIVIF
1892;Hôtel de Ville;1001100010001;75104;601143;2428780;48.8573558864,2.35207356353;0;1;1;1;1;0;0;IDAMIVIF
2111;Bastille;1001100010001;75104;602402;2428293;48.8529756339,2.36921882111;0;1;1;1;1;0;0;IDAMIVIF
2522;Saint-Paul (Le Marais);1001100010001;75104;601823;2428533;48.8551344775,2.36133433573;0;1;1;1;1;0;0;IDAMIVIF
2155;Châtelet;1001100010001;75101;600839;2428915;48.8585696317,2.3479332425;0;1;1;1;1;0;0;IDAMIVIF
2170;Concorde;1001100010001;75108;598876;2429706;48.8656780557,2.32119376847;0;1;1;1;1;0;0;IDAMIVIF
2544;Champs-Elysées-Clémenceau;1001100010001;75108;598357;2429936;48.8677439853,2.31412277704;0;1;1;1;1;0;0;IDAMIVIF
2200;Franklin-Roosevelt;1001100010001;75108;598073;2430077;48.8690103872,2.31025317756;0;1;1;1;1;0;0;IDAMIVIF
2098;Argentine;1001100010001;75117;596546;2430819;48.8756724452,2.28944416115;0;1;1;1;1;0;0;IDAMIVIF
2433;Porte Maillot;1001100010001;75117;596034;2431079;48.8780061355,2.28246563667;0;1;1;1;1;0;0;IDAMIVIF
2283;La Défense (Grande Arche);1001100010001;92062;592772;2432620;48.8918267141,2.23799203988;0;1;1;1;1;0;0;IDAMIVIF
1833;Nation;1001100020001;75112;604444;2427899;48.8494238601,2.39702503497;0;1;1;1;1;0;0;IDAMIVIF
2086;Barbès-Rochechouart;1001100020001;75109;600956;2431709;48.8836800685,2.34953280032;0;1;1;1;1;0;0;IDAMIVIF
1791;Pigalle;1001100020001;75118;600055;2431569;48.8824224877,2.33725467877;0;1;1;1;1;0;0;IDAMIVIF
2071;Blanche;1001100020001;75118;599705;2431719;48.8837704781,2.33248514494;0;1;1;1;1;0;0;IDAMIVIF
1795;Place de Clichy;1001100020001;75109;599330;2431684;48.8834556108,2.32737499008;0;1;1;1;1;0;0;IDAMIVIF
1707;Rome;1001100020001;75117;598818;2431530;48.8820707932,2.32039833598;0;1;1;1;1;0;0;IDAMIVIF
1822;Monceau;1001100020001;75108;598012;2431364;48.88057685,2.30941594283;0;1;1;1;1;0;0;IDAMIVIF
1694;Victor Hugo;1001100020001;75116;596236;2430173;48.8698648717,2.28522620392;0;1;1;1;1;0;0;IDAMIVIF
2338;Nation;1001100020001;75112;604444;2427899;48.8494238601,2.39702503497;0;1;1;1;1;0;0;IDAMIVIF
2160;Alexandre-Dumas;1001100020001;75111;604262;2428678;48.8564263076,2.39455425432;0;1;1;1;1;0;0;IDAMIVIF
2296;Jaurès;1001100020001;75119;602454;2431608;48.882768506,2.36994579566;0;1;1;1;1;0;0;IDAMIVIF
1785;Père-Lachaise;1001100030001;75111;603699;2429403;48.8629456209,2.38689240121;0;1;1;1;1;0;0;IDAMIVIF
1889;Havre-Caumartin;1001100030001;75109;599411;2430572;48.8734618499,2.32848048114;0;1;1;1;1;0;0;IDAMIVIF
1881;Malesherbes;1001100030001;75117;598129;2431582;48.8825364321,2.31100923967;0;1;1;1;1;0;0;IDAMIVIF
1862;L1se Michel;1001100030001;92044;596445;2432332;48.8892695815,2.28805512147;0;1;1;1;1;0;0;IDAMIVIF
2044;Anatole-France;1001100030001;92044;596259;2432638;48.8920185856,2.28551744146;0;1;1;1;1;0;0;IDAMIVIF
